,E,tot>50keV,tot>200keV,tot>500keV,fe,se,de,511
744,7490,0.10124362684017296,0.08659151436042227,0.07201994009292358,0.01115308185937277,0.0065753399505420265,0.0009255634962430802,0.004946006014076244
745,7500,0.10089786859385891,0.08615002884785342,0.0716206323849671,0.01115019559845122,0.006541209075234535,0.0009100413874983742,0.004837226403956658
746,7510,0.10122659146004488,0.08645318791757645,0.07186135972450522,0.011059438024293615,0.006568779784500045,0.0009349464665062196,0.0048038340717814
747,7520,0.10134917276891822,0.08659851116294956,0.0719227365711982,0.011083278104160347,0.006598794069447721,0.0009186140410655423,0.00489469845703628
748,7530,0.10141992887886964,0.08669030721069843,0.07214896202716833,0.011087115903502691,0.0065834426417559835,0.0008989890425579667,0.004827234505219373
749,7540,0.10126097697689385,0.08651580892275115,0.0718644771533559,0.01106396229940418,0.006515808922751147,0.0008964271626980008,0.004951940044426914
750,7550,0.10166558475899728,0.08686965051962678,0.0719924176592219,0.011135837137293046,0.006615882681112381,0.0009336897752466438,0.004888286984132251
751,7560,0.10143626161749222,0.08667708955325928,0.07214333692871815,0.011149560411373903,0.006595590480835411,0.0009588613666302155,0.004866200716949843
752,7570,0.10116099141695926,0.0863271589861961,0.07169161325896409,0.010909080371934525,0.0066452953064419585,0.0009305814395366301,0.004928190408222234
753,7580,0.10140200520406864,0.0866259902369952,0.07185865974555314,0.01101605056515259,0.006558433287512386,0.0008928468041956769,0.004871577282735097
754,7590,0.1013235569337701,0.08651394760553814,0.07193982457510216,0.011013735461303197,0.0066188175034899484,0.0009183965614042916,0.004799789136480008
755,7600,0.10123994144296777,0.08650699543570468,0.07179303465174704,0.010840149785157434,0.006509042538043705,0.0009348158866697731,0.004833802942461979
756,7610,0.10159020216446932,0.08670494014889385,0.07193388835929795,0.010979849522873382,0.0064992627874221965,0.0009491405783572859,0.004818888144896081
757,7620,0.10171614562523736,0.08683868214646716,0.07225160909247431,0.01103648374678614,0.006583830566866823,0.0009403706947045143,0.0049261337377655015
758,7630,0.10178830301117489,0.08698446741209812,0.07221355117170285,0.01101564039880157,0.006516387051005666,0.0009106317595273767,0.004911979807265385
759,7640,0.10166797185721421,0.0868845821026517,0.07216285489364238,0.01091797031565057,0.006549384505024469,0.0009364485251346813,0.004908544167853671
760,7650,0.1015843877437875,0.08671545496733073,0.07211551492601673,0.01088332286109708,0.006604079654703676,0.0008960948825672174,0.004905113326023302
761,7660,0.10185753484006066,0.08700086648855514,0.07220204609456542,0.010937366662509272,0.00660533415605984,0.0009341829734998917,0.004899845082349234
762,7670,0.10178745400823579,0.08705984288307549,0.072337150115233,0.01110073246636356,0.006524610845223803,0.0009488330992331872,0.004942744172873702
763,7680,0.10209466423011866,0.0872206933515897,0.07242206274288536,0.011008278012146981,0.0065496899788842515,0.0009483047006186501,0.004956079488898161
764,7690,0.10182200609653336,0.08685392045054789,0.07219385208952708,0.010917637896025146,0.006622576153489963,0.0009195522664018182,0.004875917711525655
765,7700,0.10195939490380788,0.08693292664487745,0.07221253721779654,0.010869272055452166,0.0066139998577898085,0.0008982126467359901,0.004980421579661
766,7710,0.10182543674290548,0.08687297305241568,0.07217525564442645,0.01092143036771646,0.006586661092730913,0.0009406016584636186,0.004932647369091437
767,7720,0.10190541173802802,0.0871589547907734,0.07246592555765687,0.010869480988502437,0.0065813971224893564,0.000899298547133236,0.004961028357065162
768,7730,0.10193841483911055,0.0871473826815927,0.07235675796807677,0.01097694885559166,0.0066319660191702405,0.0008772269361229666,0.0049814103674126285
769,7740,0.10160334426923484,0.08675928262657016,0.07213176811547009,0.010778918404063921,0.006575787425612804,0.0008950886133656797,0.004908333808217394
770,7750,0.10192204310913427,0.08699048534577339,0.07229030796769946,0.010883824274526931,0.006527041413429171,0.0009112890042673212,0.0050013134598321215
771,7760,0.1020966708631771,0.08715457498855404,0.07235913354449947,0.010875990069748197,0.00656613728885926,0.000874239153970496,0.004956797879726305
772,7770,0.10209770116108756,0.08705457789278578,0.07233653803617963,0.01079187640499143,0.006547123092975885,0.0009086913343152124,0.004900399069311761
773,7780,0.10186717634380177,0.08687202957511318,0.0722275966814764,0.010864832034408071,0.006521656277697274,0.0009236141125641522,0.004960878171325147
774,7790,0.1020701454788781,0.08709290136308476,0.07227200775109648,0.01078818476254976,0.00652014005116631,0.000893547179777156,0.004974659876896256
775,7800,0.10186235420703967,0.08689205807479443,0.07202899612216927,0.010662314712488978,0.006546140844204114,0.0009056229961877237,0.005033734254279352
776,7810,0.10209848559269515,0.08714239455118993,0.07240298814581421,0.01075782621649625,0.006511049905786652,0.0009108031440293883,0.005008406636209539
777,7820,0.10187087852617227,0.08684537021779798,0.07209529994475085,0.01076752706723919,0.00664686097568068,0.0008961832850307101,0.004962932986976062
778,7830,0.10194030994928323,0.08712068332479311,0.07226070922787042,0.010766723018636497,0.006560499017539047,0.0008904687165872494,0.004948214019132771
779,7840,0.10230784578890194,0.08737285283275928,0.07260151115428568,0.010801790490087207,0.006617396614514578,0.0009186237975561141,0.004932110920095047
780,7850,0.10215564054107057,0.08717194345103026,0.07228529468259763,0.01078122288133648,0.006505459068762964,0.0008935694010266183,0.004962149141122354
781,7860,0.10266466697295022,0.08765006754598477,0.07282414630162601,0.010826667911111254,0.006574368571766503,0.0009289081527480635,0.005062529317532105
782,7870,0.10208678974715127,0.08710243202922036,0.07232224387169792,0.01062967821591172,0.006491225531805438,0.0009360450909277979,0.004987886475293876
783,7880,0.1024427203224357,0.08738817197695442,0.07267652074266535,0.010690841314524583,0.006499787395760684,0.0009158645323529849,0.00497461798491333
784,7890,0.10222438654176547,0.08722212216255636,0.07238351884930225,0.010610692442749715,0.006554064109409027,0.0008953223019891639,0.004987851776023413
785,7900,0.10226050464620105,0.08712969449044071,0.07237437945124013,0.010768334340531191,0.006532092209097481,0.0008575875661023687,0.005004664635172631
786,7910,0.10251198461357378,0.08743663388296675,0.07259468985733766,0.010647829717998259,0.006601446240790844,0.0009096055466721329,0.005014240611485532
787,7920,0.10279613519073066,0.0875705593270301,0.0726817563867865,0.010631945191606595,0.006569871782308703,0.0009211259414743055,0.0050305955401185746
788,7930,0.10203726901660863,0.08713565610371551,0.07237070024754107,0.01065845125998206,0.0065107897139591985,0.0009074508064564465,0.005027740982931853
789,7940,0.10258919054861619,0.0874867766054698,0.0726546189067596,0.010497678670514925,0.0065735739691740215,0.0008898097028778099,0.0050831726566148904
790,7950,0.10236240570078534,0.08731401379253136,0.07240241457037525,0.010481590017563703,0.0065911741199404655,0.0008857625534209339,0.005073493166746695
791,7960,0.10269023080579427,0.08764874839582622,0.07274990348063377,0.01072570212111517,0.006564512189728586,0.000909612850761736,0.005044506484228795
792,7970,0.10243074697694081,0.08734639905774572,0.07238504732566883,0.01049328635860832,0.0065387002129147585,0.0008601772180013876,0.0049690061549839525
793,7980,0.10242821375852591,0.08752934757711493,0.07271756973429706,0.010571490379721063,0.006499414639112288,0.0009102520869388171,0.005080550748243917
794,7990,0.10255881565387497,0.08753677840627833,0.07255129112765395,0.010563338315253017,0.006562705841876889,0.0008787883844198607,0.004988673482441315
795,8000,0.10270738399463071,0.08754177884094451,0.07263812865719899,0.0106472788236793,0.0065163283280089005,0.0008795336566492705,0.005030726127269632
796,8010,0.1028802929184026,0.08751389312395938,0.07272800088503611,0.010498304672094519,0.006605652573365409,0.0009599786830012399,0.005038401129927821
797,8020,0.10252081133093482,0.08748246080370915,0.07272893652454933,0.010632060739692578,0.006500693645007459,0.0009253881995574299,0.005114790127819245
798,8030,0.10285306083680286,0.08764583893998638,0.07281577989203565,0.010538396998527759,0.006500815273314442,0.0009086735582326775,0.0050329275435735885
799,8040,0.10264335208121225,0.08749177103205591,0.07258493382229383,0.010529915881661016,0.0065258434074352304,0.000922039795585517,0.005053624205521563
800,8050,0.10266160897365252,0.08748536986058954,0.07263185295875436,0.010465363848555197,0.006495130133682837,0.000918395521547929,0.00505571797001804
801,8060,0.10305074498698502,0.08792488093941446,0.07292845630867197,0.010535500338594572,0.006661789010593511,0.0009056812854281209,0.005079905161949231
802,8070,0.10309538885152211,0.08795671691337942,0.07292173450905963,0.010428880413244189,0.006556490294580782,0.0009450335078839528,0.00506265134532242
803,8080,0.10258496820585214,0.08758082456814788,0.07274565627028493,0.010445354399188289,0.006543560188307064,0.0008925364104438577,0.005129721068585869
804,8090,0.10313519307646994,0.08781987740664328,0.07283196005740489,0.010483435887971536,0.006536161183859735,0.0009015259044083476,0.005092578564775482
805,8100,0.10302787989437272,0.08794096383126525,0.07301169456150014,0.01035004271402518,0.006561802064032903,0.0009077467476994773,0.005130793765364174
806,8110,0.10327382214827838,0.08809085039095454,0.07298878745174928,0.010464338063749865,0.006528870308663214,0.0009280948408452851,0.005076635575685879
807,8120,0.10317913745001943,0.08795286620704809,0.07297301539342906,0.010342202637640328,0.006481485114714988,0.0008930778617926694,0.005011595101412993
808,8130,0.10301951660293111,0.08777943514164581,0.07287178471954071,0.010467265539092989,0.006558456704581315,0.000898112630615409,0.005065653170149418
809,8140,0.10316063131947086,0.08776067541893512,0.07294897347334979,0.010394705871064289,0.006592204107673189,0.0008859057563900163,0.005097678746760589
810,8150,0.10300954637689212,0.08778495727646148,0.07288982343232903,0.010444357667895015,0.0064728958490985365,0.0009288916608692454,0.005055299182152759
811,8160,0.10334273075678185,0.08821147173658443,0.07320882138171833,0.010397756501969394,0.006516042074188045,0.0008873607000064109,0.0051380920884952705
812,8170,0.10271530128335057,0.08747255974564969,0.0726172330069598,0.010378576898908561,0.006520831551498635,0.000865044132872341,0.005118991409311155
813,8180,0.10297361232660301,0.0876180316873698,0.07270919715627569,0.010364509708826884,0.006479184167473996,0.0008431601219987538,0.005093685975332592
814,8190,0.10338108172162383,0.0881264929492257,0.0731170908773396,0.010434272812887856,0.006495693445680037,0.000892651103613015,0.005075052857419061
815,8200,0.10341396507368547,0.0880919352941772,0.07308067665547942,0.010375783840368002,0.006533593269896557,0.0008910330453313062,0.005109809697461568
816,8210,0.10338488402359175,0.08806713508293645,0.07304508055922039,0.010375761461757569,0.006441469430060683,0.0009240450529351367,0.0052156993503671475
817,8220,0.10300761670427402,0.08768985884122699,0.07273126580334949,0.010325988723623834,0.006470020037821145,0.0008780880303657534,0.005100218258711399
818,8230,0.10333003242655482,0.08800761150268926,0.07296285509019243,0.01036873070425817,0.006459680394555445,0.0008951282499368944,0.00514203607696938
819,8240,0.10353626665590673,0.088182026984664,0.0731905469872712,0.010313238128641176,0.006538597629297635,0.0009140767824497258,0.00517000431431826
820,8250,0.10336996425026135,0.0881428935233009,0.07303404539515225,0.010251643584834793,0.006453791049890324,0.0009163220445610046,0.005138613089993756
821,8260,0.10357229020874084,0.0882432783576457,0.07325388714603649,0.010376049503290293,0.006503909509881334,0.0008709313776554404,0.005125677062982396
822,8270,0.10307779447426943,0.08774762951946603,0.0727699221730269,0.010119518336307235,0.00649202927371293,0.0009002951203772341,0.005162091810757733
823,8280,0.10334031406327185,0.08806156029750434,0.07302863954618298,0.010309911940758882,0.006451957039521136,0.0008851534639649773,0.005101228314706457
824,8290,0.10318562739207819,0.08772842403873743,0.07279486641820526,0.010276740591078637,0.006435127206137622,0.0008816247846622774,0.005141652735604859
825,8300,0.1036597528271175,0.08840483481362109,0.07333124738855017,0.01033622935001472,0.006524814705216264,0.0009051097030769486,0.005116801976580576
826,8310,0.10333545845112062,0.08788929549647197,0.07290066243544666,0.010155082205055108,0.006527991809945089,0.0008753583727199632,0.0051972235220473905
827,8320,0.10331371929851585,0.08803518203313335,0.07302582429008234,0.010213033064025446,0.006461078720569321,0.000878010459107048,0.0051977834086830614
828,8330,0.1033758529083043,0.08801224994661809,0.07299760118036545,0.010243556177970486,0.0064235272844092115,0.0009025871471744137,0.005137744570915225
829,8340,0.10384458233347132,0.0884383471920646,0.07341572080969892,0.010276717216153542,0.006467920429242057,0.0009351904917303099,0.005228302946368959
830,8350,0.1039617914427824,0.0885287539592569,0.07356767833168973,0.010304820539288424,0.006503780303100125,0.0009036015029047352,0.005263008328648277
831,8360,0.10405081571094343,0.08868118098339572,0.07356016141569452,0.010231204425349845,0.006493152724139227,0.0008759080400147634,0.00520537990928616
832,8370,0.10371224442312388,0.08837255299551182,0.07339432309907841,0.01021483387527009,0.006538505619136072,0.0008900463153730777,0.0052758817763975206
833,8380,0.10350454396275831,0.08811929228225225,0.07312082602047205,0.010108502883849105,0.006509483710398055,0.000917945196718681,0.005162436472409754
834,8390,0.10409491284708698,0.08856241884054755,0.07349096026218951,0.010206291354495306,0.006491608390003068,0.0008884018790350165,0.005228065235173981
835,8400,0.10390329712671095,0.08853535955867063,0.07343423177131114,0.010240067642777635,0.006370561324966668,0.0009166330287573545,0.005239677748828789
836,8410,0.10386933642822199,0.08845485086753502,0.07336879623572327,0.010149661391531294,0.006535775484617021,0.0008924919543969837,0.005240191849490035
837,8420,0.10372635615288496,0.08835621011665729,0.0732939706401366,0.010149088585136927,0.006369888493566202,0.0009130364279786717,0.005241088546982458
838,8430,0.10386187074492823,0.08841095702425153,0.07331874633101314,0.010096670656491342,0.006435688854666189,0.0009320179618349128,0.005216441635472337
839,8440,0.10409543315938964,0.08858103234347163,0.07352821322941905,0.010226776765835641,0.006445386734629368,0.0008782239311070268,0.005192032460009582
840,8450,0.10384149573334135,0.08830368214525017,0.07326203147514486,0.010225750322753217,0.006445171524357833,0.00087056806468686,0.005142173125092032
841,8460,0.10371769299809205,0.08829449593493154,0.0732875564085984,0.01011676879231714,0.006413027074226512,0.0009085438475045266,0.0051577920179671196
842,8470,0.10370539730960575,0.08812847109206733,0.07312693481990294,0.010077869439273952,0.006405628263154117,0.0008644142017632378,0.0051843963361902804
843,8480,0.10412717252558613,0.08859259956318026,0.07334526821612712,0.010061424930902644,0.0063872366066482205,0.0009080174181494203,0.005202032926919966
844,8490,0.10382034296424404,0.088291646226855,0.07329672237668444,0.009973743529709693,0.006487160260001987,0.0008863359448272934,0.005193291748583872
845,8500,0.10378938892320815,0.0882142955889254,0.0731846070112539,0.0101032443629199,0.006430473581767725,0.0008639362846043221,0.005213917971882112
846,8510,0.1041989968421909,0.08883036188984185,0.07366076918856226,0.01005390412293697,0.006484766267257739,0.0009096912007053512,0.005246049900573476
847,8520,0.104123898422348,0.08866608445145119,0.0735564654243555,0.010071945165912434,0.006475821055775461,0.0008661396484781121,0.005241260155685861
848,8530,0.10399005244224328,0.0885312243624513,0.07343311612081509,0.010089957106445214,0.006448764185165992,0.0008562846838734436,0.005159049119843595
849,8540,0.10427454027493123,0.08875130712529043,0.07368771413551989,0.010066044026583655,0.006443641814272922,0.000850975829644828,0.005272276415063367
850,8550,0.10432743043524652,0.0888243582111161,0.07371113439477166,0.009943396574989452,0.006447202875377076,0.000873577138143198,0.005289911107776496
851,8560,0.10432179869274744,0.08872359051473447,0.07356572876769296,0.01002739263683511,0.006496710774135806,0.0008935002003971782,0.005196954264241007
852,8570,0.10433954978695155,0.08875889959964503,0.07369120656705588,0.010001723656469997,0.006471991335050969,0.0008787637243323842,0.00529422213792112
853,8580,0.10451853447773445,0.08890503192824971,0.07365211574709622,0.01000279369834901,0.006441674308916861,0.0008249494182677792,0.005266290588996588
854,8590,0.1042468156114398,0.08868128165182866,0.07354099650221584,0.009866373450349384,0.006443345926758781,0.0008801748779381894,0.005220943428760118
855,8600,0.1043857759348683,0.08876979536748804,0.07359444164621792,0.009992921446066748,0.006458523652353675,0.0008853822231463459,0.005213020936155647
856,8610,0.1047787610619469,0.08917879106044697,0.07388030598470076,0.009987250637468126,0.0064088045597720114,0.0009160791960401979,0.005243737813109345
857,8620,0.10452848496655384,0.08901231260876324,0.07373703504588427,0.00992501540715154,0.006353553385545938,0.000892771844905712,0.005183733794392733
858,8630,0.10447109235601201,0.0889857835799806,0.07365693365358739,0.009870756755522568,0.0063669019912570195,0.0008983283232814137,0.005209742819830149
859,8640,0.10466095546670137,0.08885942041342626,0.07374074622556696,0.009882784277296858,0.006357786184520524,0.0009076140856320988,0.005231402325466597
860,8650,0.1041600503351818,0.08879608796401811,0.0735972692267168,0.009882464062578228,0.006305348337242729,0.0009082899862430122,0.005159430859740747
861,8660,0.10462944678601785,0.08900235285509989,0.07382134203450481,0.009943360510184693,0.006453833384412027,0.0008581967118262045,0.005238583538674659
862,8670,0.10453450152855699,0.08881779533485226,0.07362061577145602,0.009855714811581155,0.00642452672914164,0.0008529486026673012,0.0052627711990547825
863,8680,0.10472846836198654,0.08898938853866785,0.07381035599332564,0.009798032717492479,0.00643700381040816,0.0008965227882976575,0.005214252551140179
864,8690,0.10473039883608898,0.08902072732525326,0.07377455031726106,0.009961967390834945,0.006306875801342905,0.0008465755015792318,0.0052708073664726315
865,8700,0.10424317220072969,0.08873172747496681,0.07355801365132111,0.009775598644761768,0.006336917818689835,0.0008450711559584025,0.005356828691951107
866,8710,0.10467289372320876,0.08902151474667822,0.07368786801662613,0.009771660141697433,0.006384002645910637,0.0008680965237119302,0.005352766407340172
867,8720,0.104742403540559,0.0890018415659251,0.073833427391808,0.009987153592538687,0.006374565598360412,0.000856550925238364,0.005237138741200582
868,8730,0.10472279946315975,0.08910724712086399,0.0739286750298801,0.009787541537235689,0.006410403839490996,0.0009084589435167785,0.005310163240687091
869,8740,0.10466798285813188,0.0890775257033514,0.07377281576642704,0.00989478498355749,0.006395400766958875,0.0008839262186599975,0.005256118085130434
870,8750,0.10483917850939216,0.08925302978631068,0.0738697987079182,0.009812623328938019,0.006374131999409021,0.0009060939353174088,0.005267157001602975
871,8760,0.1048276408074234,0.089082277661488,0.0737930713003021,0.009842331793572962,0.006379535763357847,0.0008986251663880892,0.005313505126491943
872,8770,0.10488454339270031,0.0893173437735637,0.07397155056937302,0.009752971059705068,0.00641265424523699,0.000900780355965332,0.0052849230732836755
873,8780,0.1048102053033277,0.08914979317516832,0.07389413065066083,0.009727285182656184,0.006365943127510528,0.0008708025231853942,0.005336158209825001
874,8790,0.10507143038991448,0.08938880794137538,0.07418289234874427,0.009778763004743823,0.006415249306247627,0.0009021271383088197,0.005312034523612301
875,8800,0.10480131058777384,0.08914223445778265,0.07396423310413776,0.009759735405186612,0.006388525574008839,0.000905747682362361,0.005267123681560201
876,8810,0.10491291264746289,0.08923571594311791,0.07382591368978561,0.009829508414085721,0.006338648074281147,0.0008798971673130541,0.005307374709493976
877,8820,0.10503826119915143,0.08935954119679633,0.074065365105124,0.00976594339292844,0.006365765656364938,0.0008776432794051897,0.0053907904493276
878,8830,0.10496819942064452,0.08923611328131463,0.07391837771639523,0.009704700764986016,0.006314158620164791,0.0008525989193060528,0.00531320969484753
879,8840,0.10499556630450195,0.08928147685037913,0.0739005573893578,0.009739436821492146,0.006296068006350433,0.0008503732458985562,0.005345413163851313
880,8850,0.10498181850211469,0.08914035352994112,0.07384536111229369,0.009533725687659924,0.006379672542194728,0.0008771453360090547,0.005311500366272404
881,8860,0.10511036748091973,0.08938339563252935,0.07397066987586362,0.009714861090026922,0.006372925407438209,0.0008723354168179229,0.0053517172797215564
882,8870,0.10530606024303399,0.08957431865816572,0.07427121491718314,0.009640321558981483,0.006428102229759409,0.000855810259245297,0.00535669079861092
883,8880,0.10520020014707222,0.08949956277308381,0.07416276261525019,0.009714892911433456,0.006338234642793479,0.0009048346059705174,0.005342989782909241
884,8890,0.10553919205853117,0.08969114315869699,0.0742033187463749,0.009732278235199893,0.006410167327017276,0.0009102525374798037,0.005356922124951452
885,8900,0.10533136998414218,0.08958828128996427,0.07424456120607129,0.009608231451100182,0.006310243275041837,0.000856833843657968,0.005429111158205509
886,8910,0.10511986010692767,0.0893548746274051,0.07397320784817658,0.009547556160752911,0.006421865958926488,0.0008703159823819424,0.0052720923907587335
887,8920,0.10550876498049166,0.0895873250003921,0.07429579789389525,0.009725169049721536,0.0063137184956936505,0.0008651727482256117,0.005363560397410464
888,8930,0.10554491440432877,0.08964295293404236,0.0740919308004478,0.009668506273906148,0.00635553689709861,0.0008928363186864447,0.005358475604067544
889,8940,0.10554826945637286,0.08977497726178764,0.07441093647937468,0.009702972315816839,0.0063932789558117705,0.0008924156683578023,0.00529641963270778
890,8950,0.10534604293437394,0.08967391600909894,0.07440849825729848,0.009678805249967896,0.006354557998437917,0.0008436123195773717,0.005446919905576535
891,8960,0.10512276528936974,0.0893251825405162,0.07394485602660844,0.009562727823539867,0.006333353566141474,0.000860681850480517,0.005345822912528482
892,8970,0.1053327096925543,0.08952864522998327,0.07426239831035958,0.009617165421927122,0.006275506387355005,0.0009009624065174335,0.005338592639344131
893,8980,0.10565008403068644,0.08977931422832545,0.07432216697579509,0.009632688662678475,0.006396636450450921,0.0009215800671664968,0.005369473785038184
894,8990,0.10542527580603005,0.08966120256612983,0.07429842696401118,0.009528553215075597,0.006379798669663893,0.0008678469239829171,0.005299521379158841
895,9000,0.10534360268963931,0.08953681049922763,0.07421390709407762,0.009481829722578881,0.0063785669141043074,0.0009217791605471275,0.005431253203137309
896,9010,0.105850082145778,0.08984070232830808,0.07440417170276979,0.009522758361137447,0.006313283008489603,0.0009231448443572727,0.005361188110212856
897,9020,0.10557619258701118,0.08969793122698219,0.07434537785532834,0.009544817871468374,0.006317173296348173,0.0008807597384331588,0.005370609669411388
898,9030,0.10567807560773049,0.0898660469639395,0.07451966235208396,0.0095845364277047,0.006331530603361234,0.0009016660230495602,0.005319143171631911
899,9040,0.10547699921642172,0.08962605161366234,0.07427860087785311,0.009602533437425445,0.0063418949456494084,0.0008539595607197371,0.0054276601327571455
900,9050,0.10563901396230416,0.08970811074352389,0.07426728375161105,0.00947156151484401,0.006257036506531826,0.0008683617029409622,0.00544673387093866
901,9060,0.10576367380880664,0.08988445845937887,0.07439076590047315,0.009558082791559718,0.006323294367908362,0.0008737315579588477,0.005384348207066813
902,9070,0.10573328384692283,0.08983979434580561,0.07424437527066631,0.009543293469413763,0.006288997997384324,0.0008643322376485267,0.005353928031831617
903,9080,0.10577276181796012,0.08984559474384064,0.07450326064164017,0.009556587985171283,0.006341805018989088,0.0009294024596794353,0.0054025114727612065
904,9090,0.10582974209184187,0.08997245836411882,0.07458486302492259,0.009462046878279194,0.006258319270232897,0.0008955344026081182,0.005431243657230254
905,9100,0.10569564577341649,0.08986144173838735,0.07440926929277479,0.00951596166758225,0.006257562537924893,0.0008972715619849844,0.005430485689972748
906,9110,0.10581106895902279,0.08988331943211271,0.07435843624720855,0.009438480372373341,0.006326041918906557,0.0008656424606057345,0.005378247728719922
907,9120,0.10553994191270849,0.08968296439456203,0.07433710916260176,0.009472608540903583,0.0063481674688944814,0.0008573664155381175,0.005420190190538216
908,9130,0.10595934469626703,0.08996316369629352,0.07447730481163921,0.009368439674912278,0.0061929826948875395,0.0009096267880075378,0.005435557239519058
909,9140,0.10613081300487195,0.09014988006160082,0.07458221934700841,0.009440497386545144,0.006316445586896658,0.000898822370944565,0.005411540421244268
910,9150,0.10621578924224837,0.09022291355267067,0.07465975590442242,0.009383368910793466,0.006277744430736209,0.0008440634738592363,0.005465677433332035
911,9160,0.10665320758666337,0.09067947993943413,0.07514010052161078,0.009353846285733268,0.0063144802626949525,0.0008690536530793539,0.005526509708361597
912,9170,0.10633002285500562,0.09040396686381072,0.07484086435033112,0.009425726941926015,0.0062173181271172285,0.0009047070462225001,0.005418784787502694
913,9180,0.10631409065527135,0.09032793163378175,0.07480175978970385,0.009401923958770885,0.006329280929502151,0.0008928743350689232,0.005523946789824371
914,9190,0.10634054440561472,0.09033251260046436,0.07480081700388444,0.009350725602198344,0.0063701506426619816,0.0008368838847658275,0.005452392921437303
915,9200,0.10626625208462742,0.09026841635949745,0.07473938820078634,0.009397865270329679,0.0063034505589560225,0.0008436400397970281,0.005467107827520108
916,9210,0.10607930518161804,0.09005110841599477,0.07454430996525196,0.009307991336109857,0.0061984514541180155,0.000889506947828159,0.005440005406039827
917,9220,0.10666063983875393,0.09061349981024021,0.07498567917659885,0.009391333023463408,0.006294410543537435,0.0008727529100055293,0.005494327816795803
918,9230,0.10595533886407872,0.09018149489188347,0.07462955769895807,0.009372987305512023,0.006253155514401218,0.0008737801340529978,0.005439734024309621
919,9240,0.10654319590565584,0.0904203144971129,0.07475257306628477,0.009339770329910856,0.0062289967799644755,0.0008478445414952502,0.0054437650257386444
920,9250,0.10642190713802406,0.09045211703570695,0.0748899365440447,0.009350210025282428,0.0062796691060625015,0.0008545624098163737,0.005510527492913795
921,9260,0.10626360340286047,0.09013960907193362,0.07460738268581195,0.009247657895090982,0.00626402837086391,0.0008481653068871023,0.005357252893500894
922,9270,0.10637381659045007,0.09036903836872416,0.07475241989472627,0.009205082805053931,0.006330153041799532,0.0008601789851657162,0.005488550525873307
923,9280,0.10663228888368013,0.0904205692556418,0.07484592043120007,0.009381769098247844,0.006209849425734762,0.0008544950789639009,0.005551036194601444
924,9290,0.1061146562062321,0.09014000427413074,0.0745320091770179,0.009263913443554098,0.0062169174333315085,0.0008371644498292997,0.005477422169315627
925,9300,0.10593986023858262,0.08996505964565539,0.07452954048140044,0.009269428954612833,0.006219383073339451,0.0008615091409613891,0.005401637608526858
926,9310,0.10667942255733275,0.0905676465381721,0.07490477161054991,0.009350049051171903,0.006277915265246592,0.0008491389068535525,0.00542172370966502
927,9320,0.10643186296806917,0.09039686367801894,0.07492630087283303,0.009326238298600993,0.006260946526865873,0.0008519397131098301,0.005409182979949821
928,9330,0.10634669685701442,0.09023344362526371,0.07467217809488907,0.009188412623479966,0.006211621805344776,0.0008913474871710383,0.005493122507826573
929,9340,0.10644383617921266,0.0904951640100202,0.07500128382889129,0.00920839462297287,0.006314327741467111,0.0008860178019583139,0.005510088081213961
930,9350,0.10663468134636363,0.0905821600071974,0.07509369271600634,0.009275789745954274,0.006168748102248063,0.0008951063303381654,0.005410350198490795
931,9360,0.10687432471864228,0.09074447125184391,0.07514764455190813,0.009207177110608672,0.00631275047078764,0.0008848665694952083,0.005516194989478164
932,9370,0.10646103692206542,0.09028028969571986,0.07466825433524389,0.009086408768758106,0.00618250493544366,0.0008276318887022809,0.005484859318366727
933,9380,0.10637266380529993,0.0902185846750956,0.07459663001855074,0.00919369471058458,0.006220387868964173,0.000833241023642031,0.00545462639814128
934,9390,0.1066210645399684,0.09057170776812264,0.07494194660138068,0.009215692455334783,0.006231590155264383,0.0008738656383422121,0.00542409627582632
935,9400,0.10682281468883255,0.09068098665112885,0.07504098798094168,0.009162410390737504,0.006205676551025443,0.0008811759744815918,0.005472004815322244
936,9410,0.10677250967583801,0.09068801335963207,0.07497380207198774,0.00924838432998515,0.006150088165599577,0.0008674949535989852,0.005503225745543905
937,9420,0.10637393995333944,0.09029707508522646,0.07473551674239634,0.009050180025391511,0.006213723294020977,0.0008552341517914849,0.005448624114109477
938,9430,0.10676252483604372,0.09071142437066897,0.07492526497597728,0.009174151804601249,0.006284234644937077,0.0008405508540248004,0.005472132667408548
939,9440,0.10699870221954985,0.09081917115739625,0.0751920948743427,0.009089345958413129,0.006203606790310976,0.0008499572579967306,0.005518269895783452
940,9450,0.10680031516400969,0.09060825887217702,0.07499816177559583,0.00913257762272805,0.006237069267431856,0.0008293789728733835,0.005528960833449202
941,9460,0.10688495114260566,0.09074968524027588,0.07495842664705686,0.009091472518412051,0.006198398903633386,0.0008718565809851701,0.0055488587870887235
942,9470,0.10706550062168502,0.09092082439537914,0.07527433112328427,0.009106450425577658,0.006131964211538501,0.0008307687811842699,0.005554983464639795
943,9480,0.10668224846455912,0.09043015981655005,0.07498693888929635,0.009105410376100896,0.006197032112430875,0.0008391090149993343,0.0055119103773175
944,9490,0.1068571081261776,0.09074159293572166,0.07517795278325273,0.009102638685085655,0.006196004202446797,0.0008661902735931788,0.005490965607661651
945,9500,0.10700387619764791,0.09074015595015425,0.0751458345623575,0.009070718918412459,0.0061953228834468665,0.0008321505783064799,0.005594113176642873
